"","sample","Family_ncbi","Order_ncbi","reads","Method","Island","Year","ID","Date.Collected","Size","Extract..Date","Sterilized","Source"
"553","HEV90","Mogoplistidae","Orthoptera",0,"Hand","East 1",2015,"Heteropoda venatoria","",14.1,"10/28/19","SS","FIELD"
"554","HEV90","Neptuculidae","Lepidoptera",0,"Hand","East 1",2015,"Heteropoda venatoria","",14.1,"10/28/19","SS","FIELD"
"555","HEV90","Oecophoridae","Lepidoptera",0,"Hand","East 1",2015,"Heteropoda venatoria","",14.1,"10/28/19","SS","FIELD"
"556","HEV90","Pholcidae","Araneae",0,"Hand","East 1",2015,"Heteropoda venatoria","",14.1,"10/28/19","SS","FIELD"
"557","HEV90","Platystomatidae","Diptera",0,"Hand","East 1",2015,"Heteropoda venatoria","",14.1,"10/28/19","SS","FIELD"
"558","HEV90","Salticidae","Araneae",0,"Hand","East 1",2015,"Heteropoda venatoria","",14.1,"10/28/19","SS","FIELD"
"559","HEV90","Tettigoniidae","Orthoptera",0,"Hand","East 1",2015,"Heteropoda venatoria","",14.1,"10/28/19","SS","FIELD"
"560","HEV90","Xiphydriidae","Hymenoptera",0,"Hand","East 1",2015,"Heteropoda venatoria","",14.1,"10/28/19","SS","FIELD"
"561","HEV91","Acrididae","Orthoptera",0,"Hand","East 2",2015,"Heteropoda venatoria","",17.5,"10/28/19","SS","FIELD"
"562","HEV91","Anisolabididae","Dermaptera",0,"Hand","East 2",2015,"Heteropoda venatoria","",17.5,"10/28/19","SS","FIELD"
"563","HEV91","Blaberidae","Blattodea",0,"Hand","East 2",2015,"Heteropoda venatoria","",17.5,"10/28/19","SS","FIELD"
"564","HEV91","Blattidae","Blattodea",0,"Hand","East 2",2015,"Heteropoda venatoria","",17.5,"10/28/19","SS","FIELD"
"565","HEV91","Bombyliidae","Diptera",0,"Hand","East 2",2015,"Heteropoda venatoria","",17.5,"10/28/19","SS","FIELD"
"566","HEV91","Buthidae","Scorpiones",0,"Hand","East 2",2015,"Heteropoda venatoria","",17.5,"10/28/19","SS","FIELD"
"567","HEV91","Chironomidae","Diptera",0,"Hand","East 2",2015,"Heteropoda venatoria","",17.5,"10/28/19","SS","FIELD"
"568","HEV91","Culicidae","Diptera",0,"Hand","East 2",2015,"Heteropoda venatoria","",17.5,"10/28/19","SS","FIELD"
"569","HEV91","Ectobiidae","Blattodea",0,"Hand","East 2",2015,"Heteropoda venatoria","",17.5,"10/28/19","SS","FIELD"
"570","HEV91","Libellulidae","Odonata",0,"Hand","East 2",2015,"Heteropoda venatoria","",17.5,"10/28/19","SS","FIELD"
"571","HEV91","Limoniidae","Diptera",0,"Hand","East 2",2015,"Heteropoda venatoria","",17.5,"10/28/19","SS","FIELD"
"572","HEV91","Mecistocephalidae","Geophilomorpha",0,"Hand","East 2",2015,"Heteropoda venatoria","",17.5,"10/28/19","SS","FIELD"
"573","HEV91","Mogoplistidae","Orthoptera",0,"Hand","East 2",2015,"Heteropoda venatoria","",17.5,"10/28/19","SS","FIELD"
"574","HEV91","Neptuculidae","Lepidoptera",0,"Hand","East 2",2015,"Heteropoda venatoria","",17.5,"10/28/19","SS","FIELD"
"575","HEV91","Oecophoridae","Lepidoptera",0,"Hand","East 2",2015,"Heteropoda venatoria","",17.5,"10/28/19","SS","FIELD"
"576","HEV91","Pholcidae","Araneae",1,"Hand","East 2",2015,"Heteropoda venatoria","",17.5,"10/28/19","SS","FIELD"
"577","HEV91","Platystomatidae","Diptera",0,"Hand","East 2",2015,"Heteropoda venatoria","",17.5,"10/28/19","SS","FIELD"
"578","HEV91","Salticidae","Araneae",0,"Hand","East 2",2015,"Heteropoda venatoria","",17.5,"10/28/19","SS","FIELD"
"579","HEV91","Tettigoniidae","Orthoptera",0,"Hand","East 2",2015,"Heteropoda venatoria","",17.5,"10/28/19","SS","FIELD"
"580","HEV91","Xiphydriidae","Hymenoptera",0,"Hand","East 2",2015,"Heteropoda venatoria","",17.5,"10/28/19","SS","FIELD"
"581","HEV92","Acrididae","Orthoptera",0,"Hand","East 3",2015,"Heteropoda venatoria","",20.5,"10/28/19","SS","FIELD"
"582","HEV92","Anisolabididae","Dermaptera",2165,"Hand","East 3",2015,"Heteropoda venatoria","",20.5,"10/28/19","SS","FIELD"
"583","HEV92","Blaberidae","Blattodea",285,"Hand","East 3",2015,"Heteropoda venatoria","",20.5,"10/28/19","SS","FIELD"
"584","HEV92","Blattidae","Blattodea",0,"Hand","East 3",2015,"Heteropoda venatoria","",20.5,"10/28/19","SS","FIELD"
"585","HEV92","Bombyliidae","Diptera",0,"Hand","East 3",2015,"Heteropoda venatoria","",20.5,"10/28/19","SS","FIELD"
"586","HEV92","Buthidae","Scorpiones",0,"Hand","East 3",2015,"Heteropoda venatoria","",20.5,"10/28/19","SS","FIELD"
"587","HEV92","Chironomidae","Diptera",0,"Hand","East 3",2015,"Heteropoda venatoria","",20.5,"10/28/19","SS","FIELD"
"588","HEV92","Culicidae","Diptera",0,"Hand","East 3",2015,"Heteropoda venatoria","",20.5,"10/28/19","SS","FIELD"
"589","HEV92","Ectobiidae","Blattodea",0,"Hand","East 3",2015,"Heteropoda venatoria","",20.5,"10/28/19","SS","FIELD"
"590","HEV92","Libellulidae","Odonata",0,"Hand","East 3",2015,"Heteropoda venatoria","",20.5,"10/28/19","SS","FIELD"
"591","HEV92","Limoniidae","Diptera",0,"Hand","East 3",2015,"Heteropoda venatoria","",20.5,"10/28/19","SS","FIELD"
"592","HEV92","Mecistocephalidae","Geophilomorpha",0,"Hand","East 3",2015,"Heteropoda venatoria","",20.5,"10/28/19","SS","FIELD"
"593","HEV92","Mogoplistidae","Orthoptera",0,"Hand","East 3",2015,"Heteropoda venatoria","",20.5,"10/28/19","SS","FIELD"
"594","HEV92","Neptuculidae","Lepidoptera",0,"Hand","East 3",2015,"Heteropoda venatoria","",20.5,"10/28/19","SS","FIELD"
"595","HEV92","Oecophoridae","Lepidoptera",0,"Hand","East 3",2015,"Heteropoda venatoria","",20.5,"10/28/19","SS","FIELD"
"596","HEV92","Pholcidae","Araneae",0,"Hand","East 3",2015,"Heteropoda venatoria","",20.5,"10/28/19","SS","FIELD"
"597","HEV92","Platystomatidae","Diptera",0,"Hand","East 3",2015,"Heteropoda venatoria","",20.5,"10/28/19","SS","FIELD"
"598","HEV92","Salticidae","Araneae",357,"Hand","East 3",2015,"Heteropoda venatoria","",20.5,"10/28/19","SS","FIELD"
"599","HEV92","Tettigoniidae","Orthoptera",0,"Hand","East 3",2015,"Heteropoda venatoria","",20.5,"10/28/19","SS","FIELD"
"600","HEV92","Xiphydriidae","Hymenoptera",0,"Hand","East 3",2015,"Heteropoda venatoria","",20.5,"10/28/19","SS","FIELD"
"601","HEV93","Acrididae","Orthoptera",0,"Hand","East 4",2015,"Heteropoda venatoria","",10.2,"10/28/19","SS","FIELD"
"602","HEV93","Anisolabididae","Dermaptera",3,"Hand","East 4",2015,"Heteropoda venatoria","",10.2,"10/28/19","SS","FIELD"
"603","HEV93","Blaberidae","Blattodea",0,"Hand","East 4",2015,"Heteropoda venatoria","",10.2,"10/28/19","SS","FIELD"
"604","HEV93","Blattidae","Blattodea",0,"Hand","East 4",2015,"Heteropoda venatoria","",10.2,"10/28/19","SS","FIELD"
"605","HEV93","Bombyliidae","Diptera",0,"Hand","East 4",2015,"Heteropoda venatoria","",10.2,"10/28/19","SS","FIELD"
"606","HEV93","Buthidae","Scorpiones",2,"Hand","East 4",2015,"Heteropoda venatoria","",10.2,"10/28/19","SS","FIELD"
"607","HEV93","Chironomidae","Diptera",0,"Hand","East 4",2015,"Heteropoda venatoria","",10.2,"10/28/19","SS","FIELD"
"608","HEV93","Culicidae","Diptera",0,"Hand","East 4",2015,"Heteropoda venatoria","",10.2,"10/28/19","SS","FIELD"
"609","HEV93","Ectobiidae","Blattodea",0,"Hand","East 4",2015,"Heteropoda venatoria","",10.2,"10/28/19","SS","FIELD"
"610","HEV93","Libellulidae","Odonata",0,"Hand","East 4",2015,"Heteropoda venatoria","",10.2,"10/28/19","SS","FIELD"
"611","HEV93","Limoniidae","Diptera",0,"Hand","East 4",2015,"Heteropoda venatoria","",10.2,"10/28/19","SS","FIELD"
"612","HEV93","Mecistocephalidae","Geophilomorpha",25,"Hand","East 4",2015,"Heteropoda venatoria","",10.2,"10/28/19","SS","FIELD"
"613","HEV93","Mogoplistidae","Orthoptera",0,"Hand","East 4",2015,"Heteropoda venatoria","",10.2,"10/28/19","SS","FIELD"
"614","HEV93","Neptuculidae","Lepidoptera",0,"Hand","East 4",2015,"Heteropoda venatoria","",10.2,"10/28/19","SS","FIELD"
"615","HEV93","Oecophoridae","Lepidoptera",0,"Hand","East 4",2015,"Heteropoda venatoria","",10.2,"10/28/19","SS","FIELD"
"616","HEV93","Pholcidae","Araneae",0,"Hand","East 4",2015,"Heteropoda venatoria","",10.2,"10/28/19","SS","FIELD"
"617","HEV93","Platystomatidae","Diptera",0,"Hand","East 4",2015,"Heteropoda venatoria","",10.2,"10/28/19","SS","FIELD"
"618","HEV93","Salticidae","Araneae",0,"Hand","East 4",2015,"Heteropoda venatoria","",10.2,"10/28/19","SS","FIELD"
"619","HEV93","Tettigoniidae","Orthoptera",17,"Hand","East 4",2015,"Heteropoda venatoria","",10.2,"10/28/19","SS","FIELD"
"620","HEV93","Xiphydriidae","Hymenoptera",0,"Hand","East 4",2015,"Heteropoda venatoria","",10.2,"10/28/19","SS","FIELD"
"621","HEV94","Acrididae","Orthoptera",0,"Hand","East 5",2015,"Heteropoda venatoria","",14.5,"10/28/19","SS","FIELD"
"622","HEV94","Anisolabididae","Dermaptera",3,"Hand","East 5",2015,"Heteropoda venatoria","",14.5,"10/28/19","SS","FIELD"
"623","HEV94","Blaberidae","Blattodea",0,"Hand","East 5",2015,"Heteropoda venatoria","",14.5,"10/28/19","SS","FIELD"
"624","HEV94","Blattidae","Blattodea",0,"Hand","East 5",2015,"Heteropoda venatoria","",14.5,"10/28/19","SS","FIELD"
"625","HEV94","Bombyliidae","Diptera",2,"Hand","East 5",2015,"Heteropoda venatoria","",14.5,"10/28/19","SS","FIELD"
"626","HEV94","Buthidae","Scorpiones",1,"Hand","East 5",2015,"Heteropoda venatoria","",14.5,"10/28/19","SS","FIELD"
"627","HEV94","Chironomidae","Diptera",0,"Hand","East 5",2015,"Heteropoda venatoria","",14.5,"10/28/19","SS","FIELD"
"628","HEV94","Culicidae","Diptera",0,"Hand","East 5",2015,"Heteropoda venatoria","",14.5,"10/28/19","SS","FIELD"
"629","HEV94","Ectobiidae","Blattodea",0,"Hand","East 5",2015,"Heteropoda venatoria","",14.5,"10/28/19","SS","FIELD"
"630","HEV94","Libellulidae","Odonata",0,"Hand","East 5",2015,"Heteropoda venatoria","",14.5,"10/28/19","SS","FIELD"
"631","HEV94","Limoniidae","Diptera",0,"Hand","East 5",2015,"Heteropoda venatoria","",14.5,"10/28/19","SS","FIELD"
"632","HEV94","Mecistocephalidae","Geophilomorpha",0,"Hand","East 5",2015,"Heteropoda venatoria","",14.5,"10/28/19","SS","FIELD"
"633","HEV94","Mogoplistidae","Orthoptera",0,"Hand","East 5",2015,"Heteropoda venatoria","",14.5,"10/28/19","SS","FIELD"
"634","HEV94","Neptuculidae","Lepidoptera",0,"Hand","East 5",2015,"Heteropoda venatoria","",14.5,"10/28/19","SS","FIELD"
"635","HEV94","Oecophoridae","Lepidoptera",0,"Hand","East 5",2015,"Heteropoda venatoria","",14.5,"10/28/19","SS","FIELD"
"636","HEV94","Pholcidae","Araneae",0,"Hand","East 5",2015,"Heteropoda venatoria","",14.5,"10/28/19","SS","FIELD"
"637","HEV94","Platystomatidae","Diptera",0,"Hand","East 5",2015,"Heteropoda venatoria","",14.5,"10/28/19","SS","FIELD"
"638","HEV94","Salticidae","Araneae",1,"Hand","East 5",2015,"Heteropoda venatoria","",14.5,"10/28/19","SS","FIELD"
"639","HEV94","Tettigoniidae","Orthoptera",0,"Hand","East 5",2015,"Heteropoda venatoria","",14.5,"10/28/19","SS","FIELD"
"640","HEV94","Xiphydriidae","Hymenoptera",0,"Hand","East 5",2015,"Heteropoda venatoria","",14.5,"10/28/19","SS","FIELD"
"641","HEV95","Acrididae","Orthoptera",0,"Hand","East 6",2015,"Heteropoda venatoria","",13.4,"10/28/19","NS","FIELD"
"642","HEV95","Anisolabididae","Dermaptera",31,"Hand","East 6",2015,"Heteropoda venatoria","",13.4,"10/28/19","NS","FIELD"
"643","HEV95","Blaberidae","Blattodea",0,"Hand","East 6",2015,"Heteropoda venatoria","",13.4,"10/28/19","NS","FIELD"
"644","HEV95","Blattidae","Blattodea",0,"Hand","East 6",2015,"Heteropoda venatoria","",13.4,"10/28/19","NS","FIELD"
"645","HEV95","Bombyliidae","Diptera",5,"Hand","East 6",2015,"Heteropoda venatoria","",13.4,"10/28/19","NS","FIELD"
"646","HEV95","Buthidae","Scorpiones",0,"Hand","East 6",2015,"Heteropoda venatoria","",13.4,"10/28/19","NS","FIELD"
"647","HEV95","Chironomidae","Diptera",5,"Hand","East 6",2015,"Heteropoda venatoria","",13.4,"10/28/19","NS","FIELD"
"648","HEV95","Culicidae","Diptera",0,"Hand","East 6",2015,"Heteropoda venatoria","",13.4,"10/28/19","NS","FIELD"
"649","HEV95","Ectobiidae","Blattodea",0,"Hand","East 6",2015,"Heteropoda venatoria","",13.4,"10/28/19","NS","FIELD"
"650","HEV95","Libellulidae","Odonata",0,"Hand","East 6",2015,"Heteropoda venatoria","",13.4,"10/28/19","NS","FIELD"
"651","HEV95","Limoniidae","Diptera",0,"Hand","East 6",2015,"Heteropoda venatoria","",13.4,"10/28/19","NS","FIELD"
"652","HEV95","Mecistocephalidae","Geophilomorpha",0,"Hand","East 6",2015,"Heteropoda venatoria","",13.4,"10/28/19","NS","FIELD"
"653","HEV95","Mogoplistidae","Orthoptera",0,"Hand","East 6",2015,"Heteropoda venatoria","",13.4,"10/28/19","NS","FIELD"
"654","HEV95","Neptuculidae","Lepidoptera",0,"Hand","East 6",2015,"Heteropoda venatoria","",13.4,"10/28/19","NS","FIELD"
"655","HEV95","Oecophoridae","Lepidoptera",0,"Hand","East 6",2015,"Heteropoda venatoria","",13.4,"10/28/19","NS","FIELD"
"656","HEV95","Pholcidae","Araneae",0,"Hand","East 6",2015,"Heteropoda venatoria","",13.4,"10/28/19","NS","FIELD"
"657","HEV95","Platystomatidae","Diptera",0,"Hand","East 6",2015,"Heteropoda venatoria","",13.4,"10/28/19","NS","FIELD"
"658","HEV95","Salticidae","Araneae",0,"Hand","East 6",2015,"Heteropoda venatoria","",13.4,"10/28/19","NS","FIELD"
"659","HEV95","Tettigoniidae","Orthoptera",0,"Hand","East 6",2015,"Heteropoda venatoria","",13.4,"10/28/19","NS","FIELD"
"660","HEV95","Xiphydriidae","Hymenoptera",0,"Hand","East 6",2015,"Heteropoda venatoria","",13.4,"10/28/19","NS","FIELD"
"661","HEV96","Acrididae","Orthoptera",0,"Hand","East 7",2015,"Heteropoda venatoria","",15.9,"10/28/19","NS","FIELD"
"662","HEV96","Anisolabididae","Dermaptera",79,"Hand","East 7",2015,"Heteropoda venatoria","",15.9,"10/28/19","NS","FIELD"
"663","HEV96","Blaberidae","Blattodea",0,"Hand","East 7",2015,"Heteropoda venatoria","",15.9,"10/28/19","NS","FIELD"
"664","HEV96","Blattidae","Blattodea",0,"Hand","East 7",2015,"Heteropoda venatoria","",15.9,"10/28/19","NS","FIELD"
"665","HEV96","Bombyliidae","Diptera",0,"Hand","East 7",2015,"Heteropoda venatoria","",15.9,"10/28/19","NS","FIELD"
"666","HEV96","Buthidae","Scorpiones",1,"Hand","East 7",2015,"Heteropoda venatoria","",15.9,"10/28/19","NS","FIELD"
"667","HEV96","Chironomidae","Diptera",0,"Hand","East 7",2015,"Heteropoda venatoria","",15.9,"10/28/19","NS","FIELD"
"668","HEV96","Culicidae","Diptera",0,"Hand","East 7",2015,"Heteropoda venatoria","",15.9,"10/28/19","NS","FIELD"
"669","HEV96","Ectobiidae","Blattodea",0,"Hand","East 7",2015,"Heteropoda venatoria","",15.9,"10/28/19","NS","FIELD"
"670","HEV96","Libellulidae","Odonata",0,"Hand","East 7",2015,"Heteropoda venatoria","",15.9,"10/28/19","NS","FIELD"
"671","HEV96","Limoniidae","Diptera",0,"Hand","East 7",2015,"Heteropoda venatoria","",15.9,"10/28/19","NS","FIELD"
"672","HEV96","Mecistocephalidae","Geophilomorpha",25,"Hand","East 7",2015,"Heteropoda venatoria","",15.9,"10/28/19","NS","FIELD"
"673","HEV96","Mogoplistidae","Orthoptera",0,"Hand","East 7",2015,"Heteropoda venatoria","",15.9,"10/28/19","NS","FIELD"
"674","HEV96","Neptuculidae","Lepidoptera",38,"Hand","East 7",2015,"Heteropoda venatoria","",15.9,"10/28/19","NS","FIELD"
"675","HEV96","Oecophoridae","Lepidoptera",0,"Hand","East 7",2015,"Heteropoda venatoria","",15.9,"10/28/19","NS","FIELD"
"676","HEV96","Pholcidae","Araneae",0,"Hand","East 7",2015,"Heteropoda venatoria","",15.9,"10/28/19","NS","FIELD"
"677","HEV96","Platystomatidae","Diptera",54,"Hand","East 7",2015,"Heteropoda venatoria","",15.9,"10/28/19","NS","FIELD"
"678","HEV96","Salticidae","Araneae",0,"Hand","East 7",2015,"Heteropoda venatoria","",15.9,"10/28/19","NS","FIELD"
"679","HEV96","Tettigoniidae","Orthoptera",0,"Hand","East 7",2015,"Heteropoda venatoria","",15.9,"10/28/19","NS","FIELD"
"680","HEV96","Xiphydriidae","Hymenoptera",0,"Hand","East 7",2015,"Heteropoda venatoria","",15.9,"10/28/19","NS","FIELD"
"681","HEV97","Acrididae","Orthoptera",0,"Hand","East 8",2015,"Heteropoda venatoria","",14.5,"10/28/19","NS","FIELD"
"682","HEV97","Anisolabididae","Dermaptera",1,"Hand","East 8",2015,"Heteropoda venatoria","",14.5,"10/28/19","NS","FIELD"
"683","HEV97","Blaberidae","Blattodea",0,"Hand","East 8",2015,"Heteropoda venatoria","",14.5,"10/28/19","NS","FIELD"
"684","HEV97","Blattidae","Blattodea",0,"Hand","East 8",2015,"Heteropoda venatoria","",14.5,"10/28/19","NS","FIELD"
"685","HEV97","Bombyliidae","Diptera",0,"Hand","East 8",2015,"Heteropoda venatoria","",14.5,"10/28/19","NS","FIELD"
"686","HEV97","Buthidae","Scorpiones",0,"Hand","East 8",2015,"Heteropoda venatoria","",14.5,"10/28/19","NS","FIELD"
"687","HEV97","Chironomidae","Diptera",0,"Hand","East 8",2015,"Heteropoda venatoria","",14.5,"10/28/19","NS","FIELD"
"688","HEV97","Culicidae","Diptera",0,"Hand","East 8",2015,"Heteropoda venatoria","",14.5,"10/28/19","NS","FIELD"
"689","HEV97","Ectobiidae","Blattodea",0,"Hand","East 8",2015,"Heteropoda venatoria","",14.5,"10/28/19","NS","FIELD"
"690","HEV97","Libellulidae","Odonata",0,"Hand","East 8",2015,"Heteropoda venatoria","",14.5,"10/28/19","NS","FIELD"
"691","HEV97","Limoniidae","Diptera",0,"Hand","East 8",2015,"Heteropoda venatoria","",14.5,"10/28/19","NS","FIELD"
"692","HEV97","Mecistocephalidae","Geophilomorpha",0,"Hand","East 8",2015,"Heteropoda venatoria","",14.5,"10/28/19","NS","FIELD"
"693","HEV97","Mogoplistidae","Orthoptera",0,"Hand","East 8",2015,"Heteropoda venatoria","",14.5,"10/28/19","NS","FIELD"
"694","HEV97","Neptuculidae","Lepidoptera",0,"Hand","East 8",2015,"Heteropoda venatoria","",14.5,"10/28/19","NS","FIELD"
"695","HEV97","Oecophoridae","Lepidoptera",0,"Hand","East 8",2015,"Heteropoda venatoria","",14.5,"10/28/19","NS","FIELD"
"696","HEV97","Pholcidae","Araneae",0,"Hand","East 8",2015,"Heteropoda venatoria","",14.5,"10/28/19","NS","FIELD"
"697","HEV97","Platystomatidae","Diptera",0,"Hand","East 8",2015,"Heteropoda venatoria","",14.5,"10/28/19","NS","FIELD"
"698","HEV97","Salticidae","Araneae",0,"Hand","East 8",2015,"Heteropoda venatoria","",14.5,"10/28/19","NS","FIELD"
"699","HEV97","Tettigoniidae","Orthoptera",0,"Hand","East 8",2015,"Heteropoda venatoria","",14.5,"10/28/19","NS","FIELD"
"700","HEV97","Xiphydriidae","Hymenoptera",0,"Hand","East 8",2015,"Heteropoda venatoria","",14.5,"10/28/19","NS","FIELD"
"701","HEV98","Acrididae","Orthoptera",0,"Hand","East 9",2015,"Heteropoda venatoria","",22.2,"10/28/19","NS","FIELD"
"702","HEV98","Anisolabididae","Dermaptera",0,"Hand","East 9",2015,"Heteropoda venatoria","",22.2,"10/28/19","NS","FIELD"
"703","HEV98","Blaberidae","Blattodea",0,"Hand","East 9",2015,"Heteropoda venatoria","",22.2,"10/28/19","NS","FIELD"
"704","HEV98","Blattidae","Blattodea",112,"Hand","East 9",2015,"Heteropoda venatoria","",22.2,"10/28/19","NS","FIELD"
"705","HEV98","Bombyliidae","Diptera",0,"Hand","East 9",2015,"Heteropoda venatoria","",22.2,"10/28/19","NS","FIELD"
"706","HEV98","Buthidae","Scorpiones",0,"Hand","East 9",2015,"Heteropoda venatoria","",22.2,"10/28/19","NS","FIELD"
"707","HEV98","Chironomidae","Diptera",0,"Hand","East 9",2015,"Heteropoda venatoria","",22.2,"10/28/19","NS","FIELD"
"708","HEV98","Culicidae","Diptera",0,"Hand","East 9",2015,"Heteropoda venatoria","",22.2,"10/28/19","NS","FIELD"
"709","HEV98","Ectobiidae","Blattodea",0,"Hand","East 9",2015,"Heteropoda venatoria","",22.2,"10/28/19","NS","FIELD"
"710","HEV98","Libellulidae","Odonata",0,"Hand","East 9",2015,"Heteropoda venatoria","",22.2,"10/28/19","NS","FIELD"
"711","HEV98","Limoniidae","Diptera",0,"Hand","East 9",2015,"Heteropoda venatoria","",22.2,"10/28/19","NS","FIELD"
"712","HEV98","Mecistocephalidae","Geophilomorpha",0,"Hand","East 9",2015,"Heteropoda venatoria","",22.2,"10/28/19","NS","FIELD"
"713","HEV98","Mogoplistidae","Orthoptera",0,"Hand","East 9",2015,"Heteropoda venatoria","",22.2,"10/28/19","NS","FIELD"
"714","HEV98","Neptuculidae","Lepidoptera",44,"Hand","East 9",2015,"Heteropoda venatoria","",22.2,"10/28/19","NS","FIELD"
"715","HEV98","Oecophoridae","Lepidoptera",0,"Hand","East 9",2015,"Heteropoda venatoria","",22.2,"10/28/19","NS","FIELD"
"716","HEV98","Pholcidae","Araneae",0,"Hand","East 9",2015,"Heteropoda venatoria","",22.2,"10/28/19","NS","FIELD"
"717","HEV98","Platystomatidae","Diptera",1,"Hand","East 9",2015,"Heteropoda venatoria","",22.2,"10/28/19","NS","FIELD"
"718","HEV98","Salticidae","Araneae",0,"Hand","East 9",2015,"Heteropoda venatoria","",22.2,"10/28/19","NS","FIELD"
"719","HEV98","Tettigoniidae","Orthoptera",12,"Hand","East 9",2015,"Heteropoda venatoria","",22.2,"10/28/19","NS","FIELD"
"720","HEV98","Xiphydriidae","Hymenoptera",7,"Hand","East 9",2015,"Heteropoda venatoria","",22.2,"10/28/19","NS","FIELD"
"721","HEV99","Acrididae","Orthoptera",0,"Hand","East 10",2015,"Heteropoda venatoria","",20.1,"10/28/19","NS","FIELD"
"722","HEV99","Anisolabididae","Dermaptera",0,"Hand","East 10",2015,"Heteropoda venatoria","",20.1,"10/28/19","NS","FIELD"
"723","HEV99","Blaberidae","Blattodea",0,"Hand","East 10",2015,"Heteropoda venatoria","",20.1,"10/28/19","NS","FIELD"
"724","HEV99","Blattidae","Blattodea",0,"Hand","East 10",2015,"Heteropoda venatoria","",20.1,"10/28/19","NS","FIELD"
"725","HEV99","Bombyliidae","Diptera",0,"Hand","East 10",2015,"Heteropoda venatoria","",20.1,"10/28/19","NS","FIELD"
"726","HEV99","Buthidae","Scorpiones",0,"Hand","East 10",2015,"Heteropoda venatoria","",20.1,"10/28/19","NS","FIELD"
"727","HEV99","Chironomidae","Diptera",0,"Hand","East 10",2015,"Heteropoda venatoria","",20.1,"10/28/19","NS","FIELD"
"728","HEV99","Culicidae","Diptera",0,"Hand","East 10",2015,"Heteropoda venatoria","",20.1,"10/28/19","NS","FIELD"
"729","HEV99","Ectobiidae","Blattodea",0,"Hand","East 10",2015,"Heteropoda venatoria","",20.1,"10/28/19","NS","FIELD"
"730","HEV99","Libellulidae","Odonata",0,"Hand","East 10",2015,"Heteropoda venatoria","",20.1,"10/28/19","NS","FIELD"
"731","HEV99","Limoniidae","Diptera",0,"Hand","East 10",2015,"Heteropoda venatoria","",20.1,"10/28/19","NS","FIELD"
"732","HEV99","Mecistocephalidae","Geophilomorpha",0,"Hand","East 10",2015,"Heteropoda venatoria","",20.1,"10/28/19","NS","FIELD"
"733","HEV99","Mogoplistidae","Orthoptera",0,"Hand","East 10",2015,"Heteropoda venatoria","",20.1,"10/28/19","NS","FIELD"
"734","HEV99","Neptuculidae","Lepidoptera",0,"Hand","East 10",2015,"Heteropoda venatoria","",20.1,"10/28/19","NS","FIELD"
"735","HEV99","Oecophoridae","Lepidoptera",0,"Hand","East 10",2015,"Heteropoda venatoria","",20.1,"10/28/19","NS","FIELD"
"736","HEV99","Pholcidae","Araneae",0,"Hand","East 10",2015,"Heteropoda venatoria","",20.1,"10/28/19","NS","FIELD"
"737","HEV99","Platystomatidae","Diptera",1,"Hand","East 10",2015,"Heteropoda venatoria","",20.1,"10/28/19","NS","FIELD"
"738","HEV99","Salticidae","Araneae",0,"Hand","East 10",2015,"Heteropoda venatoria","",20.1,"10/28/19","NS","FIELD"
"739","HEV99","Tettigoniidae","Orthoptera",0,"Hand","East 10",2015,"Heteropoda venatoria","",20.1,"10/28/19","NS","FIELD"
"740","HEV99","Xiphydriidae","Hymenoptera",0,"Hand","East 10",2015,"Heteropoda venatoria","",20.1,"10/28/19","NS","FIELD"
